datetime,KTL_swe,SNM_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains,WY,DOWY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYI,SJR_WYT,8RI,SHA_in_tr,ORO_in_tr,FOL_in_tr,SHA_fci,ORO_fci,FOL_fci,YRS_swe,FOL_swe,ORO_swe,BND_swe,gains_sim,OMR_sim,SHA_snowpack,SHA_cum_flow_to_date,SHA_remaining_flow,SHA_slope,SHA_intercept,SHA_mean,SHA_std,ORO_snowpack,ORO_cum_flow_to_date,ORO_remaining_flow,ORO_slope,ORO_intercept,ORO_mean,ORO_std,FOL_snowpack,FOL_cum_flow_to_date,FOL_remaining_flow,FOL_slope,FOL_intercept,FOL_mean,FOL_std,octmar_flow_to_date,octmar_mean,octmar_std,aprjul_flow_to_date,aprjul_mean,aprjul_std,aprjul_slope,aprjul_intercept,WYI_sim,WYT_sim
2014-08-05,0.0,0.0,,1631.83,412.69,174.25,406.43,485.74,37.78,197.27,190.33,20.53,3876.55,0.32,0.06,0.05,167.65192000000002,157.486,182.19068,-14.5765289,2014,309,2.6420956085981295,C,C,,C,0.20599378477707342,3791.4496468917578,2398.5219548360783,1577.423979784363,72835.98322313701,1.211270179775643,0.9310962763336348,0.0,0.0,0.0,0.0,-16.320995044041428,-832.2,0.0,3744.7481350491985,382.30389417178276,27.978502777176352,352.94922911249336,377.9352640684706,44.78832871145799,0.0,1893.3472267381414,220.6499172435831,2.1485008559582712,220.06564932689489,226.5026038347433,29.447555612787394,0.0,1424.307552722749,167.63221478074524,5.4235414388274465,170.5109653545916,174.6572267369146,9.63615959837432,,,,,,,,,2.4148209867507777,C
2014-08-06,0.0,0.0,,1128.32,418.82,218.65,481.65,834.6,140.43,644.26,211.47,20.53,3433.43,0.07,0.18,0.01,175.45114,163.55416,192.34124000000003,-15.54247931,2014,310,2.6420956085981295,C,C,,C,0.20599378477707342,3485.733908057132,2030.7973043093498,1602.907419623688,72679.91797003728,1.2449320743823737,1.0831633880436258,0.0,0.0,0.0,0.0,-16.33083710890771,-840.3,0.0,3751.661987417173,375.39004180380834,27.840620206331053,346.3337380007601,371.1966377495964,43.84741169120973,0.0,1897.375254442385,216.62188953933946,2.0728552245443894,215.92872103999645,222.13903961852768,28.95697492983964,0.0,1427.486873219128,164.45289428436627,5.14846185211375,167.31285389823014,171.2488187648318,9.3354956982862,,,,,,,,,2.4148209867507777,C
2014-08-07,0.0,0.0,,1133.43,419.36,214.36,693.6,1442.37,302.06,1052.49,309.83,20.93,3353.09,0.08,0.12,0.02,181.05058,167.3644,196.7678,-14.05487601,2014,311,2.6420956085981295,C,C,,C,0.20599378477707342,3430.306027442459,2034.5292519651891,1600.4451683419152,72476.22809897788,1.2875841121509026,1.1706684864023171,0.0,0.0,0.0,0.0,-16.301897446483014,-869.9,0.0,3758.4659001874193,368.586129033562,27.40684760716716,339.86213311151863,364.3376548290152,42.85277072211064,0.0,1901.4106843568427,212.58645962488185,2.0254283763716163,211.81989250398084,217.88811923121398,28.44354220180273,0.0,1430.66130991132,161.2784575921744,4.948971841271068,164.02527761173408,167.80873369096025,8.820711331219961,,,,,,,,,2.4148209867507777,C
2014-08-08,0.0,0.0,,1199.33,394.02,173.8,699.71,1292.73,357.58,1010.1,278.27,20.53,3811.61,0.1,0.06,0.19,178.50538,168.21112,193.00904000000003,-13.58479337,2014,312,2.6420956085981295,C,C,,C,0.20599378477707342,3746.646478269442,2082.657500599201,1577.1657016778834,72599.06317229843,1.3489565887863757,1.1955484318102476,0.0,0.0,0.0,0.0,-16.267509930132274,-905.9,0.0,3765.8972650904807,361.15476413050055,27.048425665705906,333.478846710121,357.6342818515181,41.895611094488615,0.0,1905.5415752601657,208.45556872155885,1.914410895941574,207.3034599958854,213.0390759777597,27.365848433334268,0.0,1433.7895724548346,158.15019504865973,4.646940922958753,160.9237635921742,164.47631904180426,8.655822541038692,,,,,,,,,2.4148209867507777,C
2014-08-09,0.0,0.0,,1098.4,388.45,146.35,603.01,941.06,254.19,615.23,187.89,20.53,3946.63,0.01,0.0,0.27,174.74212,163.95987999999997,191.06288,-13.99338841,2014,313,2.6420956085981295,C,C,,C,0.20599378477707342,3839.798985620613,2008.9460569780958,1561.410737182625,72808.90899930411,1.3184878911227844,1.15968197885594,0.0,0.0,0.0,0.0,-16.238317419500298,-974.0,0.0,3773.5133952970677,353.5386339239135,26.434931682094835,327.23296938689475,350.84052738697835,41.06746229349621,0.0,1909.5262616474615,204.47088233426302,1.8596235360007345,202.96766704038532,208.53913892030772,26.769394250946174,0.0,1436.8865854820476,155.05318202144667,4.385972308846072,157.81567224218492,161.16871892085803,8.486598828744906,,,,,,,,,2.4148209867507777,C
2014-08-10,0.0,0.0,,1113.6,388.74,97.55,432.64,774.22,154.65,513.86,91.6,20.53,4684.5,0.03,0.0,0.21,165.83392,154.99876,185.81588000000002,-11.14710742,2014,314,2.6420956085981295,C,C,,C,0.20599378477707342,4348.8675724907735,2020.046958028733,1533.401911413277,73517.33112182969,1.3089332543891008,1.1248915194902618,0.0,0.0,0.0,0.0,-16.225298983162894,-1014.0,0.0,3782.139248318887,344.91278090209425,26.050325007102817,320.79467566435454,344.0587629683046,40.322036431563184,0.0,1913.532966350854,200.4641776308706,1.7958338125714095,198.7686610201368,204.14901752458985,26.005311094928665,0.0,1439.9280438136134,152.0117236898809,4.137435457769672,154.6492919291137,157.81233383704344,8.272741801564587,,,,,,,,,2.4148209867507777,C
2014-08-11,0.0,0.0,,1094.38,388.45,97.21,378.11,612.71,48.86,307.26,80.55,20.53,3475.45,0.0,0.0,0.0,169.05177999999998,158.03283999999996,186.2738,-13.8842975,2014,315,2.6420956085981295,C,C,,C,0.20599378477707342,3514.724193636277,2006.0101607791776,1533.206767955048,73356.18875937449,1.2696652567574278,1.091144773905554,0.0,0.0,0.0,0.0,-16.220714513471496,-913.9,0.0,3789.1106020796487,337.9414271413325,25.3559068780345,314.6835587640965,337.3275001015109,39.66055766486835,0.0,1917.5118294729718,196.4853145087527,1.74308617862323,194.58616905864608,199.80849252383857,25.561476363171014,0.0,1442.969115083775,148.97065241971927,3.986828173990892,151.44978573814154,154.49768937863618,8.077153912498032,,,,,,,,,2.4148209867507777,C
2014-08-12,0.0,0.0,,1094.38,388.45,97.19,352.87,458.24,43.37,213.88,71.5,20.53,3354.25,0.0,0.0,0.0,168.45184,158.08576000000002,181.69460000000004,-13.55702477,2014,316,2.6420956085981295,C,C,,C,0.20599378477707342,3431.1063304237014,2006.0101607791776,1533.1952889280933,73119.48565182947,1.2315752990547049,1.0584104306883872,0.0,0.0,0.0,0.0,-16.220309255498826,-904.3,0.0,3795.9161022277062,331.135926993275,24.999256297248653,308.0916015152618,330.4170381796584,38.86262782540738,0.0,1921.4906925950897,192.5064513866348,1.6701708207326806,190.43892244358997,195.44278993732533,24.85889248501978,0.0,1446.0101635856188,145.9296039178755,3.657252038710959,148.3349134895066,151.13085836511317,7.913541447551188,,,,,,,,,2.4148209867507777,C
2014-08-13,0.0,0.0,,1094.38,388.45,97.19,327.0,396.34,33.49,193.8,67.5,20.53,3293.31,0.0,0.0,0.01,170.0335,160.30839999999998,178.16479999999999,-10.21090907,2014,317,2.6420956085981295,C,C,,C,0.20599378477707342,3389.062827253946,2006.0101607791776,1533.1952889280933,72852.57419649194,1.1946280400830638,1.0266581177677356,0.0,0.0,0.0,0.0,-16.218193684596287,-720.0,0.0,3802.6382103035016,324.4138189174796,24.705176712610367,301.5856912632891,323.6485019094124,37.863067440419,0.0,1925.4695557172076,188.5275882645169,1.6279103814447793,186.35000181551774,191.22725612945203,24.15711680878242,0.0,1449.0512120874625,142.88855541603175,3.605947665711288,145.10671682296982,147.86343984641354,7.697161911111231,,,,,,,,,2.4148209867507777,C
2014-08-14,0.0,0.0,,1094.38,388.45,97.19,317.79,379.79,18.01,141.43,67.5,20.53,3282.67,0.0,0.0,0.01,164.125,153.78160000000003,176.56208,-11.75404957,2014,318,2.6420956085981295,C,C,,C,0.20599378477707342,3381.722117150136,2006.0101607791776,1533.1952889280933,72591.66760381748,1.1587891988805719,0.9958583742347036,0.0,0.0,0.0,0.0,-16.20978810233901,-596.4,0.0,3809.345758293165,317.70627092781615,24.080519634029585,295.1337667599523,316.63873112941053,36.978521757499095,0.0,1929.4484188393255,184.548725142399,1.58612469391753,182.36319733123372,187.1152608317941,23.78390843421917,0.0,1452.0922605893063,139.847506914188,3.3049485110558363,141.9935879199132,144.52019909021885,7.397657703571245,,,,,,,,,2.4148209867507777,C
2014-08-15,0.0,0.0,,1094.38,388.45,97.19,317.8,316.38,17.15,141.44,67.5,20.53,3278.54,0.0,0.0,0.0,164.36133999999998,152.75847999999996,177.76412000000002,-10.95867767,2014,319,2.6420956085981295,C,C,,C,0.20599378477707342,3378.872762570367,2006.0101607791776,1533.1952889280933,72340.95698619696,1.1240255229141547,0.9659826230076625,0.0,0.0,0.0,0.0,-16.212236252316522,-743.5,0.0,3816.0476546704485,311.0043745505327,23.534801481659827,288.6171458526503,309.63475988246313,35.972602172373634,0.0,1933.4272819614434,180.5698620202811,1.5537310348041111,178.2145714955409,182.8695829006936,23.18588218977163,0.0,1455.13330909115,136.80645841234423,3.0993137938126587,138.94505606938722,141.31446086511508,7.376191041449063,,,,,,,,,2.4148209867507777,C
2014-08-16,0.0,0.0,,1094.38,388.45,97.19,317.8,306.49,16.67,128.02,67.5,20.53,3277.35,0.0,0.0,0.0,168.14278000000002,156.25119999999998,183.98420000000002,-11.72628097,2014,320,2.6420956085981295,C,C,,C,0.20599378477707342,3378.05176209823,2006.0101607791776,1533.1952889280933,72101.96089898534,1.09030475722673,0.9370031443174326,0.0,0.0,0.0,0.0,-16.259813793156745,-783.2,0.0,3822.7479226170462,304.304106603935,23.23811230572248,282.0329590874852,302.78561661908685,35.23169941847611,0.0,1937.4061450835613,176.5909988981632,1.5453457103357926,174.30545946274876,178.93534825648322,22.63859765710177,0.0,1458.1743575929938,133.76540991050047,2.974519216122287,135.51829521524297,137.79229538577584,6.126023502625237,,,,,,,,,2.4148209867507777,C
2014-08-17,0.0,0.0,,1094.38,388.45,97.19,304.35,305.11,16.67,99.83,67.5,20.53,3313.93,0.0,0.0,0.02,167.77918,154.71652000000003,183.96512,-11.68264461,2014,321,2.6420956085981295,C,C,,C,0.20599378477707342,3403.288902661894,2006.0101607791776,1533.1952889280933,71900.15175669797,1.057595614509928,0.9088930499879095,0.0,0.0,0.0,0.0,-16.36250846327987,-739.0,0.0,3829.4982477018675,297.5537815191137,23.10554457487684,275.54650182961757,296.18077054022615,34.63327864475045,0.0,1941.3850082056792,172.6121357760453,1.4785998457121208,170.12275991093045,174.55267666696338,21.773992111345148,0.0,1461.2154060948376,130.7243614086567,2.8876539874989713,132.295278585045,134.50287086564654,5.526063661065377,,,,,,,,,2.4148209867507777,C
2014-08-18,0.0,0.0,,1094.39,388.45,97.19,304.31,305.13,16.67,99.55,67.5,20.53,3458.24,0.0,0.0,0.09,167.37922,155.17516,181.90448,-11.94049585,2014,322,2.6420956085981295,C,C,,C,0.20599378477707342,3502.8507330266366,2006.017464003553,1533.1952889280933,71807.9949018897,1.02586774607463,0.8816262584882723,0.0,0.0,0.0,0.0,-16.495501117974282,-841.0,0.0,3836.446050796997,290.6059784239842,22.669548462653545,269.20786085387107,289.4527658380701,33.8377041036834,0.0,1945.3638858135314,168.63325816819315,1.4382903633709156,166.1453976014329,170.45454628639632,21.361117053939267,0.0,1464.2564545966814,127.68331290681294,2.7119892100615335,129.22977443790586,131.3030721637154,5.483325689511419,,,,,,,,,2.4148209867507777,C
2014-08-19,0.0,0.0,,1096.35,388.45,97.19,304.31,305.57,21.46,148.41,67.53,20.53,3848.46,0.01,0.0,0.23,160.41628,149.75968,182.82032,-11.83933882,2014,323,2.6420956085981295,C,C,,C,0.20599378477707342,3772.0698962511533,2007.448895981135,1533.1952889280933,71989.66505304637,1.005091713692391,0.855177470733624,0.0,0.0,0.0,0.0,-16.659036848289446,-1071.6,0.0,3843.9278423141523,283.124186906829,22.326072196111998,262.52463914515914,282.4628046990638,33.06737281745033,0.0,1949.3456026253011,164.65154135642342,1.396996909168999,162.0964852306909,166.28191784384882,20.892881903978928,0.0,1467.297503098525,124.64226440496918,2.532767704967958,126.12699842249731,128.06328249886164,5.280746018902144,,,,,,,,,2.4148209867507777,C
2014-08-20,0.0,0.0,,1094.38,388.45,97.19,304.32,308.06,17.0,148.63,67.5,20.53,3292.15,0.0,0.0,0.01,167.48829999999998,156.85096,184.13684,-13.44595039,2014,324,2.6420956085981295,C,C,,C,0.20599378477707342,3388.2625242727036,2006.0101607791776,1533.1952889280933,71778.44432466675,0.9749389622816191,0.8295221466116153,0.0,0.0,0.0,0.0,-16.82675336155509,-933.8,0.0,3850.648363012136,276.40366620884515,21.613194497354826,256.1232838344936,275.42481821330153,32.253934214175175,0.0,1953.324465747419,160.67267823430552,1.352527865514643,158.13617220502198,162.18837461246846,20.348675730137263,0.0,1470.3385516003689,121.60121590312542,2.485130936776514,122.77281190356823,124.67267798726886,4.474575010010102,,,,,,,,,2.4148209867507777,C
2014-08-21,0.0,0.0,,1094.37,388.45,97.17,304.28,305.11,16.67,161.55,67.5,20.53,3282.4,0.0,0.0,0.0,170.30620000000002,161.94892,183.20192,-11.18677684,2014,325,2.6420956085981295,C,C,,C,0.20599378477707342,3381.535839732088,2006.0028575548017,1533.1838099011386,71571.05794816549,0.9456907934131705,0.8046364822132668,0.0,0.0,0.0,0.0,-16.96085364372401,-989.9,0.0,3857.3555415259298,269.6964876950515,20.441539252425734,249.98045823471023,268.23565288836204,31.13104140128925,0.0,1957.3033143838024,156.6938295979221,1.3039307689921285,154.19205528664958,158.09865975371758,19.79674875730357,0.0,1473.3795773338948,118.56019016959954,2.3107191702513976,119.35685062072105,121.12338006814392,3.2328578311779887,,,,,,,,,2.4148209867507777,C
2014-08-22,0.0,0.0,,1094.35,388.45,97.17,304.28,305.11,16.67,153.5,67.5,20.53,3277.81,0.0,0.0,0.0,171.05158,161.87836,178.94708000000003,-10.45090907,2014,326,2.6420956085981295,C,C,,C,0.20599378477707342,3378.3691236252753,2005.988251106051,1533.1838099011386,71370.87417438248,0.9173200696107754,0.7804973877468687,0.0,0.0,0.0,0.0,-17.049478985148067,-994.4,0.0,3864.0564389499355,262.9955902710458,18.563426362386227,244.20931084086837,260.7872679848675,29.77583371707253,0.0,1961.2821340487174,152.7150099330072,1.2586622243469712,150.10711148940032,153.8780904286919,19.14602936730089,0.0,1476.4206030674206,115.51916443607365,2.1665505484391154,116.07590723269129,117.73222072695792,2.556287963429709,,,,,,,,,2.4148209867507777,C
2014-08-23,0.0,0.0,,1094.35,388.45,97.17,304.28,305.11,16.67,148.8,67.5,20.53,3276.96,0.0,0.0,0.0,170.52435999999997,158.50912,184.02236,-10.13950412,2014,327,2.6420956085981295,C,C,,C,0.20599378477707342,3377.782694716606,2005.988251106051,1533.1838099011386,71180.11316037996,0.8898004675224521,0.7570824661144626,0.0,0.0,0.0,0.0,-17.10846862206666,-818.7,0.0,3870.7561732091654,256.2958560118159,18.252511260326305,237.79037572246517,254.09067198981631,29.031427842163964,0.0,1965.2609537136323,148.7361902680923,1.2443580389689135,145.9689921499958,149.69711544401503,18.657916016994704,0.0,1479.4616288009465,112.47813870254777,2.0667839036592,112.95002112608171,114.53006368351478,2.431724774846876,,,,,,,,,2.4148209867507777,C
2014-08-24,0.0,0.0,,1094.34,388.45,97.17,304.28,306.48,29.16,265.49,67.5,20.53,3277.09,0.0,0.0,0.0,162.74332,153.44644,182.11436,-8.538842961,2014,328,2.6420956085981295,C,C,,C,0.20599378477707342,3377.8723838438145,2005.9809478816755,1533.1838099011386,70998.97988620478,0.8631064534967785,0.7343699921310287,0.0,0.0,0.0,0.0,-17.13072341510615,-646.9,0.0,3877.4560853641847,249.59594385679657,17.878099594607704,231.43186013903698,247.39779030245202,28.174804911980075,0.0,1969.239758892813,144.75738508891163,1.2185991252058417,142.00425447081008,145.65520350836832,18.127516747846972,0.0,1482.5026545344724,109.43711296902188,1.900555283204212,109.82341001710856,111.27637189904516,2.273555797290548,,,,,,,,,2.4148209867507777,C
2014-08-25,0.0,0.0,,1207.78,432.36,199.74,351.15,542.29,161.76,476.81,95.4,24.92,3394.59,0.13,0.21,0.09,164.99764000000002,152.72319999999996,172.55527999999998,-9.728925602999999,2014,329,2.6420956085981295,C,C,,C,0.20599378477707342,3458.937556512772,2088.8287251964302,1592.0539996380655,70907.96844840731,0.9672132598918751,0.9223388923670978,0.0,0.0,0.0,0.0,-17.07643990988138,-684.2,0.0,3884.3167879440616,242.73524127691962,17.5101661451926,225.176447085378,240.81379647727084,27.680466152259946,0.0,1973.3828902415974,140.6142537401272,1.1782321789957528,137.8584089895314,141.38841779304008,17.482819215097457,0.0,1485.660447586288,106.2793199172063,1.6713559745312907,106.73151466703816,108.00925520087135,2.0811569355635937,,,,,,,,,2.4148209867507777,C
2014-08-26,0.0,0.0,,1106.42,395.5,268.74,845.18,1218.82,331.8,793.42,329.41,99.03,3282.67,0.03,0.18,0.03,167.36104,158.15632,177.95492000000002,-8.64793387,2014,330,2.6420956085981295,C,C,,C,0.20599378477707342,3381.722117150136,2014.803242927182,1631.6566426316108,70744.29214313706,0.9681968620951189,1.0746687255960847,0.0,0.0,0.0,0.0,-16.981178726082128,-420.3,0.0,3891.024335933725,236.02769328725617,17.08649919387612,218.8701943790231,234.12919052808545,26.983910021050182,0.0,1977.379194187781,136.61794979394358,1.1317184817352712,133.67855474370694,137.06920751557752,17.041259932384357,0.0,1488.896791334818,103.0429761686762,1.496182025932359,103.57942617126491,104.72324738569091,1.8313233309367865,,,,,,,,,2.4148209867507777,C
2014-08-27,0.0,0.0,,1094.37,388.46,131.56,2073.54,3062.68,564.62,905.19,313.06,63.38,3276.65,0.0,0.01,0.0,172.81503999999998,162.70744,183.18284000000003,-8.683636349,2014,331,2.6420956085981295,C,C,,C,0.20599378477707342,3377.5688206440327,2006.0028575548017,1552.9219967496608,70584.64635662425,0.9391509562322653,1.052428663828202,0.0,0.0,0.0,0.0,-16.85632753792685,-286.4,0.0,3897.723645979919,229.32838324106206,16.707284174031738,212.4569956223972,227.3773360607833,26.305334904600574,0.0,1981.3580428241644,132.63910115756016,1.1389251890453358,129.41567707013795,132.82792129121722,16.544779471572134,0.0,1491.9769671909528,99.9628003125415,1.3472533414629275,100.43828730939276,101.46825353439888,1.6726349135528058,,,,,,,,,2.4148209867507777,C
2014-08-28,0.0,0.0,,1094.37,388.46,102.66,1059.35,1728.24,452.95,868.6,284.83,20.53,3277.36,0.0,0.01,0.0,169.34266,160.69647999999998,183.39272,-7.509421475,2014,332,2.6420956085981295,C,C,,C,0.20599378477707342,3378.0586612618617,2006.0028575548017,1536.3348028001903,70433.47270005489,0.9109764275452973,1.030855803913356,0.0,0.0,0.0,0.0,-16.713029742126714,-193.5,0.0,3904.4239276108083,222.62810161017296,16.202411561699687,206.11150809998952,220.5809750645336,25.42675864522212,0.0,1985.3368914605478,128.66025252117674,1.1315112144841826,125.24962565819142,128.6396574529455,15.93396817604535,0.0,1495.0242428277388,96.91552467575548,1.0970484664322877,97.36436046749719,98.20304672853334,1.4783290658758816,,,,,,,,,2.4148209867507777,C
2014-08-29,0.0,0.0,,1094.37,388.46,97.22,815.61,1344.59,391.21,778.75,200.84,20.53,3276.58,0.0,0.0,0.0,171.34246000000002,161.06691999999998,180.22544000000005,-9.77851238,2014,333,2.6420956085981295,C,C,,C,0.20599378477707342,3377.5205264986125,2006.0028575548017,1533.2125074685252,70289.31959155075,0.8836471347189383,0.9999301297959553,0.0,0.0,0.0,0.0,-16.573542516445464,95.2,0.0,3911.123141866962,215.92888735401903,15.664249791023874,199.92320866241948,213.9120734689008,24.734998785082087,0.0,1989.3157400969312,124.68140388479333,1.12514323703884,120.98053483648602,124.35148803464146,15.179527595205688,0.0,1498.0653254820593,93.87444202143502,0.7567781720652735,94.29478348938207,94.87333537198697,1.2190356218893468,,,,,,,,,2.4148209867507777,C
2014-08-30,0.0,0.0,,1094.37,388.46,97.22,645.88,1015.7,322.98,644.28,116.59,20.53,3276.57,0.0,0.0,0.0,178.28722,169.02256,179.93924,-8.495206597000001,2014,334,2.6420956085981295,C,C,,C,0.20599378477707342,3377.5136273349817,2006.0028575548017,1533.2125074685252,70152.3672393082,0.8571377206773702,0.9699322259020766,0.0,0.0,0.0,0.0,-12.891187350340891,207.9,0.0,3917.8223424388243,209.22968678215693,15.38067482866384,193.4894365994316,207.22505647788375,23.98951893514998,0.0,1993.2945887333146,120.70255524840991,1.0901118264616958,116.86995588381134,120.13595422676832,14.484950233433572,0.0,1501.1064081363797,90.83335936711455,0.6050954533178649,91.15370712775221,91.61629858003649,0.9344751059039732,,,,,,,,,2.4148209867507777,C
2014-08-31,0.0,0.0,,1094.37,388.46,97.22,522.66,898.79,245.78,426.3,72.01,20.53,3276.57,0.0,0.0,0.0,170.99704,165.05356,176.23772,-10.30809916,2014,335,2.6420956085981295,C,C,,C,0.20599378477707342,3377.5136273349817,2006.0028575548017,1533.2125074685252,70022.26250467775,0.831423589057049,0.9408342591250143,0.0,0.0,0.0,0.0,-9.235417995080827,277.2,0.0,3924.5215430106864,202.53048621029484,5.2143857195125145,196.35109734065225,200.52285643965615,28.97311561163752,0.0,1997.273437369698,116.72370661202649,1.1863437968920765,112.78954370095822,116.22475879802224,14.169953084445448,0.0,1504.1474907907002,87.79227671279409,0.08141160634911954,88.18787614382185,88.31323842559576,0.6437832571862857,3.054461310558767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4148209867507777,C
2014-09-01,0.0,0.0,,1094.37,388.46,97.22,427.8,736.61,58.76,274.66,67.53,20.53,3276.57,0.0,0.0,0.0,176.76010000000002,165.10647999999998,182.24792,-7.902148747000001,2014,336,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.6641629515843,1474.658698326277,69871.13894536794,0.8064808813853376,0.9126092313512638,0.0,0.0,0.0,0.0,-5.599080661531627,142.1,0.0,3931.1661504029826,195.88587881799867,4.948401012884704,189.89476685704673,193.7839982710133,28.01481810582587,0.0,2001.0572340501722,112.93990993155239,0.9840245326452336,109.06231114947194,112.01775411672483,13.979654563266617,0.0,1507.0724336584879,84.86733384500644,0.07765651850154663,85.1918036850651,85.30837198730082,0.5628172086833599,,,,,,,,,,C
2014-09-02,0.0,0.0,,1094.37,388.46,97.22,381.99,545.4,42.71,221.7,67.53,20.53,3276.57,0.0,0.0,0.0,173.0332,160.6612,182.32424,-10.66512395,2014,337,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.6641629515843,1474.658698326277,69727.57156402363,0.7822864549437775,0.8852309544107259,0.0,0.0,0.0,0.0,-1.9732996105093796,-258.2,0.0,3937.8107577952787,189.2412714257025,4.910147778503843,183.05163066812113,186.9107966770301,26.485716611517983,0.0,2004.8410307306463,109.1561132510783,0.9188354336384622,105.35624803597909,108.11590049414465,13.354126907672963,0.0,1509.9973765262755,81.94239097721879,0.07450568538381104,82.25316076882251,82.36499943246187,0.5376143941336955,,,,,,,,,,C
2014-09-03,0.0,0.0,,1094.47,388.46,97.22,360.72,394.71,42.59,191.8,67.53,20.53,3276.57,0.0,0.0,0.0,166.65202000000002,156.12772,179.95832,-10.34380164,2014,338,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.7461130756083,1474.658698326277,69591.18255174653,0.7588178612954641,0.858674025778404,0.0,0.0,0.0,0.0,1.6229244300846744,-615.1,0.0,3944.455365187575,182.59666403340634,4.375390649485427,176.57309903864032,180.01196883072976,25.156596904567145,0.0,2008.6249899568206,105.37215402490392,0.9231404158832962,101.51654535908376,104.28912750454624,12.898983496357049,0.0,1512.9223193940632,79.01744810943114,0.07342611609934026,79.31140095011932,79.42161909868713,0.5116968742554364,,,,,,,,,,C
2014-09-04,0.0,0.0,,1094.37,388.46,97.22,343.98,310.48,25.83,170.83,67.53,20.53,3276.57,0.0,0.0,0.0,178.70535999999998,164.40088,182.53412,-9.776528909,2014,339,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.6641629515843,1474.658698326277,69461.61299008329,0.7360533254566002,0.8329138050050519,0.0,0.0,0.0,0.0,1.5818674477948833,-763.5,0.0,3951.099972579871,175.95205664111018,4.078459083773619,170.10681597215,173.31231026169687,24.254613490114192,0.0,2012.4087866372947,101.58835734442982,0.8898682597461354,97.99242047315408,100.6650722239987,12.278453122227598,0.0,1515.8472622618508,76.0925052416435,0.06984629220042916,76.37328026647744,76.47812482887049,0.4911644942143175,,,,,,,,,,C
2014-09-05,0.0,0.0,,1094.37,388.46,97.22,332.22,305.11,16.96,143.27,67.53,20.53,3276.57,0.0,0.0,0.0,174.36033999999998,162.1606,186.61724,-6.263801642000001,2014,340,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.6641629515843,1474.658698326277,69338.52190650321,0.7139717256929021,0.8079263908549003,0.0,0.0,0.0,0.0,1.5105903671073995,-1046.9,0.0,3957.7445799721672,169.307449248814,3.9006477803902513,163.72695032720205,166.79269254227546,23.233286363442392,0.0,2016.1925833177688,97.80456066395573,0.8410074712376678,94.23244014787302,96.75834223041045,11.653901272423713,0.0,1518.7722051296385,73.16756237385584,0.0681866242753172,73.42640111364507,73.52875438907296,0.445752222265886,,,,,,,,,,C
2014-09-06,0.0,0.0,,1094.37,388.46,97.22,318.05,305.11,16.96,122.23,67.53,20.53,3276.57,0.0,0.0,0.0,172.05148000000003,162.1606,181.25576,-4.405289249,2014,341,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.6641629515843,1474.658698326277,69221.58537710214,0.692552573922115,0.7836885991292533,0.0,0.0,0.0,0.0,1.423809501731016,-902.9,0.0,3964.3891873644634,162.66284185651784,4.103654950697869,157.22409503729318,160.44939219990724,22.12281119911895,0.0,2019.976379998243,94.02076398348163,0.8541859104980959,90.55231764746958,93.11780017169266,11.20976605617972,0.0,1521.697147997426,70.2426195060682,0.06763325038140655,70.49485808454855,70.596380703947,0.4382987990222936,,,,,,,,,,C
2014-09-07,0.0,0.0,,1094.37,388.46,97.22,306.69,305.17,18.67,139.76,67.53,20.53,3276.57,0.0,0.0,0.0,169.74262000000002,159.46168,177.07724000000002,-9.467107422,2014,342,2.6420956085981295,C,C,,C,0.15760998320565922,3349.9895659240838,1907.6641629515843,1474.658698326277,69110.4956741711,0.6717759967044515,0.7601779411553756,0.0,0.0,0.0,0.0,1.3249032786882093,-447.2,0.0,3971.0337947567596,156.01823446422168,3.9275579383106263,150.67262442500427,153.75951687249946,20.952690243691528,0.0,2023.760176678717,90.23696730300753,0.8315738656946414,86.76470310911085,89.2622720736893,10.662098446273395,0.0,1524.6220908652137,67.31767663828055,0.06377013795949737,67.56249551735081,67.65821931309536,0.4253322318634237,,,,,,,,,,C
